ENTRY            13740   20000328                             00001374000000001 
SUBENT        13740001   20000328                             00001374000100001 
BIB                 13         32                                 1374000100002 
INSTITUTE  (1USALAS,1USAOHO,2AUSIRK)                              1374000100003 
REFERENCE  (J,PR/C,60,064609,1999)                                1374000100004 
AUTHOR     (F.B.BATEMAN,R.C.HAIGHT,M.B.CHADWICK,S.M.STERBENZ,     1374000100005 
           S.M.GRIMES,H.VONACH)                                   1374000100006 
TITLE      Light charged-particle production from neutron         1374000100007 
            bombardment of silicon up to 60 MeV: Role of level    1374000100008 
            densities and isospin                                 1374000100009 
FACILITY   (MESON,1USALAS) WNR at LANSCE.                         1374000100010 
INC-SOURCE (SPALL) Protons on w target.                           1374000100011 
SAMPLE     2 natural silicon foils.                               1374000100012 
           9.78 mg/cm2 sample used for deuteron and most proton   1374000100013 
            data.                                                 1374000100014 
           0.320 mg/cm2 sample used for alpha-particle data and   1374000100015 
            lowest proton energies.                               1374000100016 
METHOD     (EDE)                                                  1374000100017 
DETECTOR   (TELES) Four 3-element  telescopes.                    1374000100018 
           1st element consisted of either a thin-window low-     1374000100019 
            pressure gass proportional counter for alpha          1374000100020 
            detection, or a thin silicon surface barrier detector.1374000100021 
           2nd element consisted of silicon surface barrier E     1374000100022 
            detectors.                                            1374000100023 
           3rd element consisted of CsI(Tl) detectors for higher  1374000100024 
            energy protons and alphas.                            1374000100025 
MONITOR    Silicon detectors calibrated using 228,229Th alpha-    1374000100026 
            particle source.                                      1374000100027 
CORRECTION Corrected for:                                         1374000100028 
           . particles not stopped in silicon detector,           1374000100029 
           . energy loss in detectors,                            1374000100030 
           .ejectile flight time from sample to detector.         1374000100031 
STATUS     Data received by email from R.Haight, 25 February 2000.1374000100032 
           No reply from R. Haight to author proof.               1374000100033 
HISTORY    (20000228C)                                            1374000100034 
ENDBIB              32          0                                 1374000100035 
NOCOMMON             0          0                                 1374000100036 
ENDSUBENT           35          0                                 1374000199999 
SUBENT        13740002   20000228                             00001374000200001 
BIB                  2          3                                 1374000200002 
REACTION   (14-SI-0(N,X)1-H-1,,DA/DE)                             1374000200003 
ERR-ANALYS (ERR-S) Statistical uncertainty.                       1374000200004 
           Systematic uncertainty about 10%.                      1374000200005 
ENDBIB               3          0                                 1374000200006 
NOCOMMON             0          0                                 1374000200007 
DATA                 6       4583                                 1374000200008 
EN-MIN     EN-MAX     ANG        E-MEAN     DATA       ERR-S      1374000200009 
   18.00      20.00    90.           9.75     0.5894     0.0376   1374000201328 
   18.00      20.00    90.          10.25     0.3516     0.0329   1374000201329 
   18.00      20.00    90.          10.75     0.5010     0.0367   1374000201330 
   18.00      20.00    90.          11.25     0.4512     0.0395   1374000201331 
   18.00      20.00    90.          11.75     0.3619     0.0301   1374000201332 
   18.00      20.00    90.          12.25     0.3422     0.0291   1374000201333 
   18.00      20.00    90.          12.75     0.3346     0.0282   1374000201334 
   18.00      20.00    90.          13.25     0.3017     0.0263   1374000201335 
   18.00      20.00    90.          13.75     0.1777     0.0207   1374000201336 
   18.00      20.00    90.          14.25     0.1391     0.0179   1374000201337 
   18.00      20.00    90.          14.75     0.1504     0.0188   1374000201338 
   18.00      20.00    90.          15.25     0.1184     0.0169   1374000201339 
   18.00      20.00    90.          15.75     0.0884     0.0169   1374000201340 
   18.00      20.00    90.          16.25     0.0216     0.0122   1374000201341 
   18.00      20.00    90.          16.75     0.0254     0.0103   1374000201342 
   18.00      20.00    90.          17.25     0.0160     0.0085   1374000201343 
   18.00      20.00    90.          17.75     0.0094     0.0047   1374000201344 
   18.00      20.00    90.          18.25     0.0085     0.0047   1374000201345 
   18.00      20.00    90.          18.75     0.0038     0.0028   1374000201346 
   18.00      20.00    90.          19.25     0.0000     0.0075   1374000201347 
   18.00      20.00    90.          19.75     0.0000     0.0094   1374000201348 
   18.00      20.00    90.          20.25     0.0009     0.0047   1374000201349 
   18.00      20.00    90.          20.75     0.0009     0.0019   1374000201350 
   18.00      20.00    90.          21.25     0.0009     0.0019   1374000201351 
   18.00      20.00    90.          23.75     0.0009     0.0019   1374000201352 
   18.00      20.00    90.          24.25     0.0019     0.0019   1374000201353 
   18.00      20.00    90.          29.25     0.0019     0.0019   1374000201354 
   18.00      20.00   135.           1.75     0.0511     0.0511   1374000201355 
   18.00      20.00   135.           2.25     0.7008     0.4251   1374000201356 
   18.00      20.00   135.           2.75     3.8405     0.8864   1374000201357 
   18.00      20.00   135.           3.25     3.6244     0.8981   1374000201358 
   18.00      20.00   135.           3.75     3.7146     0.9526   1374000201359 
   18.00      20.00   135.           4.25     4.5245     0.9068   1374000201360 
   18.00      20.00   135.           4.75     3.7669     0.9160   1374000201361 
   18.00      20.00   135.           5.25     3.3549     0.1043   1374000201362 
   18.00      20.00   135.           5.75     2.4440     0.0893   1374000201363 
   18.00      20.00   135.           6.25     2.1686     0.0846   1374000201364 
   18.00      20.00   135.           6.75     1.7681     0.0752   1374000201365 
   18.00      20.00   135.           7.25     1.4250     0.0696   1374000201366 
   18.00      20.00   135.           7.75     1.1477     0.0620   1374000201367 
   18.00      20.00   135.           8.25     1.1393     0.0630   1374000201368 
   18.00      20.00   135.           8.75     0.5311     0.0404   1374000201369 
   18.00      20.00   135.           9.25     0.0310     0.0094   1374000201370 
   18.00      20.00   135.           9.75     0.0188     0.0282   1374000201371 
   18.00      20.00   135.          10.25     0.6035     0.0498   1374000201372 
   18.00      20.00   135.          10.75     0.4033     0.0357   1374000201373 
   18.00      20.00   135.          11.25     0.2547     0.0329   1374000201374 
   18.00      20.00   135.          11.75     0.1936     0.0254   1374000201375 
   18.00      20.00   135.          12.25     0.1786     0.0235   1374000201376 
   18.00      20.00   135.          12.75     0.1354     0.0197   1374000201377 
   18.00      20.00   135.          13.25     0.1448     0.0197   1374000201378 
   18.00      20.00   135.          13.75     0.0827     0.0150   1374000201379 
   18.00      20.00   135.          14.25     0.0583     0.0122   1374000201380 
   18.00      20.00   135.          14.75     0.0442     0.0103   1374000201381 
   18.00      20.00   135.          15.25     0.0103     0.0094   1374000201382 
   18.00      20.00   135.          15.75     0.0009     0.0103   1374000201383 
   18.00      20.00   135.          16.25     0.0000     0.0038   1374000201384 
   18.00      20.00   135.          16.75     0.0075     0.0047   1374000201385 
   18.00      20.00   135.          17.25     0.0056     0.0038   1374000201386 
   18.00      20.00   135.          17.75     0.0056     0.0038   1374000201387 
   18.00      20.00   135.          18.25     0.0038     0.0028   1374000201388 
   18.00      20.00   135.          18.75     0.0009     0.0019   1374000201389 
   18.00      20.00   135.          19.25     0.0028     0.0028   1374000201390 
   18.00      20.00   135.          22.25     0.0019     0.0019   1374000201391 
   18.00      20.00   135.          22.75     0.0009     0.0019   1374000201392 
   18.00      20.00   135.          23.75     0.0009     0.0019   1374000201393 
   18.00      20.00   135.          24.25     0.0009     0.0019   1374000201394 
   18.00      20.00   135.          24.75     0.0019     0.0019   1374000201395 
   18.00      20.00   135.          25.75     0.0009     0.0019   1374000201396 
   18.00      20.00   135.          27.75     0.0019     0.0019   1374000201397 
   18.00      20.00   135.          28.25     0.0019     0.0019   1374000201398 
   18.00      20.00   135.          45.25     0.0009     0.0019   1374000201399 
   18.00      20.00   135.          45.75     0.0019     0.0019   1374000201400 
   20.00      22.00    30.           1.25     2.8103     2.0498   1374000201401 
   20.00      22.00    30.           1.75     8.8174     3.0486   1374000201402 
   20.00      22.00    30.           2.25     7.6945     2.8625   1374000201403 
   20.00      22.00    30.           2.75     3.0242     2.6875   1374000201404 
   20.00      22.00    30.           3.25    11.4181     2.7014   1374000201405 
   20.00      22.00    30.           3.75    10.4965     2.4957   1374000201406 
   20.00      22.00    30.           4.25     4.3917     0.1683   1374000201407 
   20.00      22.00    30.           4.75     4.2093     0.1654   1374000201408 
   20.00      22.00    30.           5.25     3.7074     0.1617   1374000201409 
   20.00      22.00    30.           5.75     3.7703     0.1589   1374000201410 
   20.00      22.00    30.           6.25     2.9713     0.1485   1374000201411 
   20.00      22.00    30.           6.75     2.7993     0.1391   1374000201412 
   20.00      22.00    30.           7.25     2.4224     0.1344   1374000201413 
   20.00      22.00    30.           7.75     2.4525     0.1363   1374000201414 
   20.00      22.00    30.           8.25     2.4008     0.1250   1374000201415 
   20.00      22.00    30.           8.75     1.8490     0.1119   1374000201416 
   20.00      22.00    30.           9.25     1.5143     0.1222   1374000201417 
   20.00      22.00    30.           9.75     1.6967     0.1175   1374000201418 
   20.00      22.00    30.          10.25     1.5219     0.1062   1374000201419 
   20.00      22.00    30.          10.75     1.1158     0.0855   1374000201420 
   20.00      22.00    30.          11.25     1.0998     0.0921   1374000201421 
   20.00      22.00    30.          11.75     1.0161     0.0912   1374000201422 
   20.00      22.00    30.          12.25     0.9071     0.0752   1374000201423 
   20.00      22.00    30.          12.75     0.8122     0.0818   1374000201424 
   20.00      22.00    30.          13.25     0.8770     0.0780   1374000201425 
   20.00      22.00    30.          13.75     0.7962     0.0733   1374000201426 
   20.00      22.00    30.          14.25     0.6552     0.0611   1374000201427 
   20.00      22.00    30.          14.75     0.3309     0.0536   1374000201428 
   20.00      22.00    30.          15.25     0.4230     0.0611   1374000201429 
   20.00      22.00    30.          15.75     0.4051     0.0592   1374000201430 
   20.00      22.00    30.          16.25     0.1786     0.0479   1374000201431 
   20.00      22.00    30.          16.75     0.1513     0.0451   1374000201432 
   20.00      22.00    30.          17.25     0.0846     0.0282   1374000201433 
   20.00      22.00    30.          17.75     0.0432     0.0226   1374000201434 
   20.00      22.00    30.          18.25     0.0291     0.0179   1374000201435 
   20.00      22.00    30.          18.75     0.0000     0.0207   1374000201436 
   20.00      22.00    30.          19.25     0.0179     0.0103   1374000201437 
   20.00      22.00    30.          19.75     0.0056     0.0056   1374000201438 
   20.00      22.00    30.          20.75     0.0056     0.0056   1374000201439 
   20.00      22.00    30.          21.25     0.0056     0.0056   1374000201440 
   20.00      22.00    30.          22.75     0.0028     0.0038   1374000201441 
   20.00      22.00    30.          23.25     0.0066     0.0066   1374000201442 
   20.00      22.00    30.          23.75     0.0019     0.0028   1374000201443 
   20.00      22.00    30.          26.25     0.0000     0.0216   1374000201444 
   20.00      22.00    30.          26.75     0.0000     0.0085   1374000201445 
   20.00      22.00    30.          27.25     0.0000     0.0197   1374000201446 
   20.00      22.00    30.          29.25     0.0000     0.0019   1374000201447 
   20.00      22.00    30.          29.75     0.0000     0.0216   1374000201448 
   20.00      22.00    30.          30.25     0.0094     0.0075   1374000201449 
   20.00      22.00    30.          35.75     0.0028     0.0038   1374000201450 
   20.00      22.00    30.          36.25     0.0066     0.0056   1374000201451 
   20.00      22.00    30.          36.75     0.0028     0.0038   1374000201452 
   20.00      22.00    30.          43.75     0.0019     0.0028   1374000201453 
   20.00      22.00    30.          44.25     0.0047     0.0047   1374000201454 
   20.00      22.00    30.          45.75     0.0038     0.0047   1374000201455 
   20.00      22.00    30.          46.25     0.0019     0.0038   1374000201456 
   20.00      22.00    30.          49.75     0.0047     0.0047   1374000201457 
   20.00      22.00    30.          50.25     0.0009     0.0028   1374000201458 
   20.00      22.00    60.           1.25     0.0102     0.3809   1374000201459 
   20.00      22.00    60.           1.75     0.0200     1.2819   1374000201460 
   20.00      22.00    60.           2.25     4.6512     1.1160   1374000201461 
   20.00      22.00    60.           2.75     6.9263     1.0163   1374000201462 
   20.00      22.00    60.           3.25     9.1454     1.0384   1374000201463 
   20.00      22.00    60.           3.75     8.2971     1.0869   1374000201464 
   20.00      22.00    60.           4.25     3.9762     0.1241   1374000201465 
   20.00      22.00    60.           4.75     3.1575     0.1137   1374000201466 
   20.00      22.00    60.           5.25     3.1105     0.1128   1374000201467 
   20.00      22.00    60.           5.75     3.1988     0.1147   1374000201468 
   20.00      22.00    60.           6.25     2.6893     0.1043   1374000201469 
   20.00      22.00    60.           6.75     2.1582     0.0940   1374000201470 
   20.00      22.00    60.           7.25     1.8274     0.0893   1374000201471 
   20.00      22.00    60.           7.75     1.6939     0.0818   1374000201472 
   20.00      22.00    60.           8.25     1.6779     0.0874   1374000201473 
   20.00      22.00    60.           8.75     1.6704     0.0837   1374000201474 
   20.00      22.00    60.           9.25     0.8112     0.0573   1374000201475 
   20.00      22.00    60.           9.75     1.0293     0.0705   1374000201476 
   20.00      22.00    60.          10.25     1.1318     0.0686   1374000201477 
   20.00      22.00    60.          10.75     0.8366     0.0639   1374000201478 
   20.00      22.00    60.          11.25     0.7887     0.0592   1374000201479 
   20.00      22.00    60.          11.75     0.6834     0.0536   1374000201480 
   20.00      22.00    60.          12.25     0.5734     0.0489   1374000201481 
   20.00      22.00    60.          12.75     0.4832     0.0432   1374000201482 
   20.00      22.00    60.          13.25     0.6345     0.0498   1374000201483 
   20.00      22.00    60.          13.75     0.4832     0.0479   1374000201484 
   20.00      22.00    60.          14.25     0.4719     0.0423   1374000201485 
   20.00      22.00    60.          14.75     0.3760     0.0404   1374000201486 
   20.00      22.00    60.          15.25     0.3384     0.0395   1374000201487 
   20.00      22.00    60.          15.75     0.3168     0.0348   1374000201488 
   20.00      22.00    60.          16.25     0.2820     0.0329   1374000201489 
   20.00      22.00    60.          16.75     0.2002     0.0301   1374000201490 
   20.00      22.00    60.          17.25     0.1175     0.0301   1374000201491 
   20.00      22.00    60.          17.75     0.0940     0.0207   1374000201492 
   20.00      22.00    60.          18.25     0.0395     0.0122   1374000201493 
   20.00      22.00    60.          18.75     0.0094     0.0056   1374000201494 
   20.00      22.00    60.          19.25     0.0141     0.0075   1374000201495 
   20.00      22.00    60.          19.75     0.0028     0.0028   1374000201496 
